id,username,password,city
8335,user8335,pass8335,Salor
8336,user8336,pass8336,Semarang
8337,user8337,pass8337,Manado
8338,user8338,pass8338,Surabaya
8339,user8339,pass8339,Walesi
8340,user8340,pass8340,Samarinda
8341,user8341,pass8341,Tanjung Pinang
8342,user8342,pass8342,Surabaya
8343,user8343,pass8343,Bengkulu
8344,user8344,pass8344,Denpasar
8345,user8345,pass8345,Kupang
8346,user8346,pass8346,Tanjung Pinang
8347,user8347,pass8347,Mamuju
8348,user8348,pass8348,Medan
8349,user8349,pass8349,Sofifi
8350,user8350,pass8350,Bandar Lampung
8351,user8351,pass8351,Palembang
8352,user8352,pass8352,Manado
8353,user8353,pass8353,Banjarmasin
8354,user8354,pass8354,Pontianak
8355,user8355,pass8355,Bandung
8356,user8356,pass8356,Pangkal Pinang
8357,user8357,pass8357,Palu
8358,user8358,pass8358,Serang
8359,user8359,pass8359,Sorong
8360,user8360,pass8360,Jambi
8361,user8361,pass8361,Sofifi
8362,user8362,pass8362,Pontianak
8363,user8363,pass8363,Ambon
8364,user8364,pass8364,Denpasar
8365,user8365,pass8365,Makassar
8366,user8366,pass8366,Sofifi
8367,user8367,pass8367,Gorontalo
8368,user8368,pass8368,Jakarta
8369,user8369,pass8369,Sorong
8370,user8370,pass8370,Salor
8371,user8371,pass8371,Pekanbaru
8372,user8372,pass8372,Ambon
8373,user8373,pass8373,Walesi
8374,user8374,pass8374,Semarang
8375,user8375,pass8375,Jambi
8376,user8376,pass8376,Bandar Lampung
8377,user8377,pass8377,Semarang
8378,user8378,pass8378,Medan
8379,user8379,pass8379,Jakarta
8380,user8380,pass8380,Serang
8381,user8381,pass8381,Pontianak
8382,user8382,pass8382,Makassar
8383,user8383,pass8383,Makassar
8384,user8384,pass8384,Semarang
8385,user8385,pass8385,Salor
8386,user8386,pass8386,Palangkaraya
8387,user8387,pass8387,Sorong
8388,user8388,pass8388,Denpasar
8389,user8389,pass8389,Palembang
8390,user8390,pass8390,Sorong
8391,user8391,pass8391,Ambon
8392,user8392,pass8392,Tanjung Pinang
8393,user8393,pass8393,Makassar
8394,user8394,pass8394,Kendari
8395,user8395,pass8395,Ambon
8396,user8396,pass8396,Denpasar
8397,user8397,pass8397,Manado
8398,user8398,pass8398,Makassar
8399,user8399,pass8399,Serang
8400,user8400,pass8400,Palembang
8401,user8401,pass8401,Padang
8402,user8402,pass8402,Palangkaraya
8403,user8403,pass8403,Jayapura
8404,user8404,pass8404,Sorong
8405,user8405,pass8405,Bandar Lampung
8406,user8406,pass8406,Pekanbaru
8407,user8407,pass8407,Banjarmasin
8408,user8408,pass8408,Kupang
8409,user8409,pass8409,Manado
8410,user8410,pass8410,Pekanbaru
8411,user8411,pass8411,Serang
8412,user8412,pass8412,Sofifi
8413,user8413,pass8413,Makassar
8414,user8414,pass8414,Manokwari
8415,user8415,pass8415,Banda Aceh
8416,user8416,pass8416,Denpasar
8417,user8417,pass8417,Samarinda
8418,user8418,pass8418,Tanjung Selor
8419,user8419,pass8419,Serang
8420,user8420,pass8420,Samarinda
8421,user8421,pass8421,Manokwari
8422,user8422,pass8422,Tanjung Selor
8423,user8423,pass8423,Banda Aceh
8424,user8424,pass8424,Sofifi
8425,user8425,pass8425,Mamuju
8426,user8426,pass8426,Wanggar
8427,user8427,pass8427,Salor
8428,user8428,pass8428,Denpasar
8429,user8429,pass8429,Banjarmasin
8430,user8430,pass8430,Bengkulu
8431,user8431,pass8431,Manokwari
8432,user8432,pass8432,Pontianak
8433,user8433,pass8433,Bandar Lampung
8434,user8434,pass8434,Jayapura
8435,user8435,pass8435,Kupang
8436,user8436,pass8436,Yogyakarta
8437,user8437,pass8437,Banda Aceh
8438,user8438,pass8438,Kendari
8439,user8439,pass8439,Jakarta
8440,user8440,pass8440,Bengkulu
8441,user8441,pass8441,Bengkulu
8442,user8442,pass8442,Bengkulu
8443,user8443,pass8443,Kupang
8444,user8444,pass8444,Ambon
8445,user8445,pass8445,Pekanbaru
8446,user8446,pass8446,Banda Aceh
8447,user8447,pass8447,Yogyakarta
8448,user8448,pass8448,Jakarta
8449,user8449,pass8449,Banjarmasin
8450,user8450,pass8450,Gorontalo
8451,user8451,pass8451,Sofifi
8452,user8452,pass8452,Medan
8453,user8453,pass8453,Palu
8454,user8454,pass8454,Jakarta
8455,user8455,pass8455,Manado
8456,user8456,pass8456,Serang
8457,user8457,pass8457,Bandung
8458,user8458,pass8458,Serang
8459,user8459,pass8459,Jambi
8460,user8460,pass8460,Manado
8461,user8461,pass8461,Kendari
8462,user8462,pass8462,Pontianak
8463,user8463,pass8463,Mamuju
8464,user8464,pass8464,Sofifi
8465,user8465,pass8465,Banjarmasin
8466,user8466,pass8466,Samarinda
8467,user8467,pass8467,Bandung
8468,user8468,pass8468,Sofifi
8469,user8469,pass8469,Kupang
8470,user8470,pass8470,Banjarmasin
8471,user8471,pass8471,Semarang
8472,user8472,pass8472,Palangkaraya
8473,user8473,pass8473,Tanjung Pinang
8474,user8474,pass8474,Ambon
8475,user8475,pass8475,Bandung
8476,user8476,pass8476,Kupang
8477,user8477,pass8477,Pekanbaru
8478,user8478,pass8478,Pekanbaru
8479,user8479,pass8479,Bengkulu
8480,user8480,pass8480,Manokwari
8481,user8481,pass8481,Kendari
8482,user8482,pass8482,Jambi
8483,user8483,pass8483,Kendari
8484,user8484,pass8484,Banjarmasin
8485,user8485,pass8485,Walesi
8486,user8486,pass8486,Jambi
8487,user8487,pass8487,Kupang
8488,user8488,pass8488,Jambi
8489,user8489,pass8489,Bandar Lampung
8490,user8490,pass8490,Pekanbaru
8491,user8491,pass8491,Palembang
8492,user8492,pass8492,Sofifi
8493,user8493,pass8493,Mamuju
8494,user8494,pass8494,Semarang
8495,user8495,pass8495,Surabaya
8496,user8496,pass8496,Palembang
8497,user8497,pass8497,Jambi
8498,user8498,pass8498,Jayapura
8499,user8499,pass8499,Semarang
8500,user8500,pass8500,Bandar Lampung
8501,user8501,pass8501,Kupang
8502,user8502,pass8502,Banda Aceh
8503,user8503,pass8503,Banda Aceh
8504,user8504,pass8504,Semarang
8505,user8505,pass8505,Padang
8506,user8506,pass8506,Banda Aceh
8507,user8507,pass8507,Mamuju
8508,user8508,pass8508,Bandung
8509,user8509,pass8509,Semarang
8510,user8510,pass8510,Palembang
8511,user8511,pass8511,Palangkaraya
8512,user8512,pass8512,Banda Aceh
8513,user8513,pass8513,Yogyakarta
8514,user8514,pass8514,Banda Aceh
8515,user8515,pass8515,Sorong
8516,user8516,pass8516,Denpasar
8517,user8517,pass8517,Serang
8518,user8518,pass8518,Kendari
8519,user8519,pass8519,Palu
8520,user8520,pass8520,Ambon
8521,user8521,pass8521,Pangkal Pinang
8522,user8522,pass8522,Bengkulu
8523,user8523,pass8523,Manokwari
8524,user8524,pass8524,Tanjung Pinang
8525,user8525,pass8525,Mataram
8526,user8526,pass8526,Pangkal Pinang
8527,user8527,pass8527,Manokwari
8528,user8528,pass8528,Yogyakarta
8529,user8529,pass8529,Surabaya
8530,user8530,pass8530,Jakarta
8531,user8531,pass8531,Bandar Lampung
8532,user8532,pass8532,Mataram
8533,user8533,pass8533,Palu
8534,user8534,pass8534,Jambi
8535,user8535,pass8535,Sofifi
8536,user8536,pass8536,Sorong
8537,user8537,pass8537,Salor
8538,user8538,pass8538,Sofifi
8539,user8539,pass8539,Wanggar
8540,user8540,pass8540,Mamuju
8541,user8541,pass8541,Kupang
8542,user8542,pass8542,Mamuju
8543,user8543,pass8543,Pontianak
8544,user8544,pass8544,Padang
8545,user8545,pass8545,Palu
8546,user8546,pass8546,Bengkulu
8547,user8547,pass8547,Padang
8548,user8548,pass8548,Tanjung Pinang
8549,user8549,pass8549,Bengkulu
8550,user8550,pass8550,Mamuju
8551,user8551,pass8551,Palangkaraya
8552,user8552,pass8552,Medan
8553,user8553,pass8553,Mataram
8554,user8554,pass8554,Kendari
8555,user8555,pass8555,Wanggar
8556,user8556,pass8556,Kendari
8557,user8557,pass8557,Tanjung Pinang
8558,user8558,pass8558,Serang
8559,user8559,pass8559,Mamuju
8560,user8560,pass8560,Palu
8561,user8561,pass8561,Palangkaraya
8562,user8562,pass8562,Tanjung Selor
8563,user8563,pass8563,Manokwari
8564,user8564,pass8564,Samarinda
8565,user8565,pass8565,Wanggar
8566,user8566,pass8566,Jakarta
8567,user8567,pass8567,Walesi
8568,user8568,pass8568,Kupang
8569,user8569,pass8569,Banjarmasin
8570,user8570,pass8570,Pontianak
8571,user8571,pass8571,Bengkulu
8572,user8572,pass8572,Palangkaraya
8573,user8573,pass8573,Medan
8574,user8574,pass8574,Pekanbaru
8575,user8575,pass8575,Padang
8576,user8576,pass8576,Palembang
8577,user8577,pass8577,Manokwari
8578,user8578,pass8578,Mamuju
8579,user8579,pass8579,Jambi
8580,user8580,pass8580,Bengkulu
8581,user8581,pass8581,Pangkal Pinang
8582,user8582,pass8582,Jambi
8583,user8583,pass8583,Mataram
8584,user8584,pass8584,Sorong
8585,user8585,pass8585,Kendari
8586,user8586,pass8586,Manokwari
8587,user8587,pass8587,Manokwari
8588,user8588,pass8588,Tanjung Selor
8589,user8589,pass8589,Wanggar
8590,user8590,pass8590,Manado
8591,user8591,pass8591,Serang
8592,user8592,pass8592,Wanggar
8593,user8593,pass8593,Serang
8594,user8594,pass8594,Surabaya
8595,user8595,pass8595,Bandar Lampung
8596,user8596,pass8596,Tanjung Pinang
8597,user8597,pass8597,Surabaya
8598,user8598,pass8598,Surabaya
8599,user8599,pass8599,Wanggar
8600,user8600,pass8600,Bengkulu
8601,user8601,pass8601,Kendari
8602,user8602,pass8602,Jambi
8603,user8603,pass8603,Manokwari
8604,user8604,pass8604,Gorontalo
8605,user8605,pass8605,Wanggar
8606,user8606,pass8606,Padang
8607,user8607,pass8607,Jakarta
8608,user8608,pass8608,Sofifi
8609,user8609,pass8609,Sorong
8610,user8610,pass8610,Makassar
8611,user8611,pass8611,Manado
8612,user8612,pass8612,Jambi
8613,user8613,pass8613,Palembang
8614,user8614,pass8614,Palangkaraya
8615,user8615,pass8615,Serang
8616,user8616,pass8616,Surabaya
8617,user8617,pass8617,Pekanbaru
8618,user8618,pass8618,Kendari
8619,user8619,pass8619,Pontianak
8620,user8620,pass8620,Jakarta
8621,user8621,pass8621,Bandung
8622,user8622,pass8622,Makassar
8623,user8623,pass8623,Bengkulu
8624,user8624,pass8624,Banda Aceh
8625,user8625,pass8625,Sorong
8626,user8626,pass8626,Palembang
8627,user8627,pass8627,Manado
8628,user8628,pass8628,Tanjung Pinang
8629,user8629,pass8629,Denpasar
8630,user8630,pass8630,Jambi
8631,user8631,pass8631,Tanjung Selor
8632,user8632,pass8632,Pangkal Pinang
8633,user8633,pass8633,Salor
8634,user8634,pass8634,Manokwari
8635,user8635,pass8635,Serang
8636,user8636,pass8636,Makassar
8637,user8637,pass8637,Ambon
8638,user8638,pass8638,Bengkulu
8639,user8639,pass8639,Sorong
8640,user8640,pass8640,Jayapura
8641,user8641,pass8641,Jakarta
8642,user8642,pass8642,Walesi
8643,user8643,pass8643,Bandung
8644,user8644,pass8644,Yogyakarta
8645,user8645,pass8645,Banjarmasin
8646,user8646,pass8646,Banjarmasin
8647,user8647,pass8647,Salor
8648,user8648,pass8648,Serang
8649,user8649,pass8649,Banda Aceh
8650,user8650,pass8650,Semarang
8651,user8651,pass8651,Ambon
8652,user8652,pass8652,Mamuju
8653,user8653,pass8653,Wanggar
8654,user8654,pass8654,Jayapura
8655,user8655,pass8655,Surabaya
8656,user8656,pass8656,Manokwari
8657,user8657,pass8657,Medan
8658,user8658,pass8658,Ambon
8659,user8659,pass8659,Banda Aceh
8660,user8660,pass8660,Semarang
8661,user8661,pass8661,Samarinda
8662,user8662,pass8662,Tanjung Selor
8663,user8663,pass8663,Sorong
8664,user8664,pass8664,Ambon
8665,user8665,pass8665,Pontianak
8666,user8666,pass8666,Medan
8667,user8667,pass8667,Jayapura
8668,user8668,pass8668,Kupang
8669,user8669,pass8669,Semarang
8670,user8670,pass8670,Pontianak
8671,user8671,pass8671,Jakarta
8672,user8672,pass8672,Banda Aceh
8673,user8673,pass8673,Semarang
8674,user8674,pass8674,Surabaya
8675,user8675,pass8675,Makassar
8676,user8676,pass8676,Manokwari
8677,user8677,pass8677,Pangkal Pinang
8678,user8678,pass8678,Pekanbaru
8679,user8679,pass8679,Bandung
8680,user8680,pass8680,Semarang
8681,user8681,pass8681,Tanjung Pinang
8682,user8682,pass8682,Manado
8683,user8683,pass8683,Yogyakarta
8684,user8684,pass8684,Palembang
8685,user8685,pass8685,Palembang
8686,user8686,pass8686,Pekanbaru
8687,user8687,pass8687,Pangkal Pinang
8688,user8688,pass8688,Tanjung Selor
8689,user8689,pass8689,Semarang
8690,user8690,pass8690,Jambi
8691,user8691,pass8691,Serang
8692,user8692,pass8692,Salor
8693,user8693,pass8693,Ambon
8694,user8694,pass8694,Serang
8695,user8695,pass8695,Walesi
8696,user8696,pass8696,Makassar
8697,user8697,pass8697,Samarinda
8698,user8698,pass8698,Semarang
8699,user8699,pass8699,Kupang
8700,user8700,pass8700,Sorong
8701,user8701,pass8701,Mamuju
8702,user8702,pass8702,Manado
8703,user8703,pass8703,Kendari
8704,user8704,pass8704,Jayapura
8705,user8705,pass8705,Kupang
8706,user8706,pass8706,Wanggar
8707,user8707,pass8707,Pangkal Pinang
8708,user8708,pass8708,Walesi
8709,user8709,pass8709,Jambi
8710,user8710,pass8710,Kendari
8711,user8711,pass8711,Banjarmasin
8712,user8712,pass8712,Tanjung Selor
8713,user8713,pass8713,Sofifi
8714,user8714,pass8714,Mataram
8715,user8715,pass8715,Jayapura
8716,user8716,pass8716,Palembang
8717,user8717,pass8717,Walesi
8718,user8718,pass8718,Ambon
8719,user8719,pass8719,Kendari
8720,user8720,pass8720,Pekanbaru
8721,user8721,pass8721,Mataram
8722,user8722,pass8722,Tanjung Selor
8723,user8723,pass8723,Medan
8724,user8724,pass8724,Makassar
8725,user8725,pass8725,Sofifi
8726,user8726,pass8726,Jayapura
8727,user8727,pass8727,Palangkaraya
8728,user8728,pass8728,Medan
8729,user8729,pass8729,Tanjung Pinang
8730,user8730,pass8730,Banda Aceh
8731,user8731,pass8731,Denpasar
8732,user8732,pass8732,Kupang
8733,user8733,pass8733,Kendari
8734,user8734,pass8734,Walesi
8735,user8735,pass8735,Medan
8736,user8736,pass8736,Banjarmasin
8737,user8737,pass8737,Pangkal Pinang
8738,user8738,pass8738,Kupang
8739,user8739,pass8739,Tanjung Selor
8740,user8740,pass8740,Padang
8741,user8741,pass8741,Samarinda
8742,user8742,pass8742,Padang
8743,user8743,pass8743,Bandung
8744,user8744,pass8744,Pangkal Pinang
8745,user8745,pass8745,Padang
8746,user8746,pass8746,Medan
8747,user8747,pass8747,Makassar
8748,user8748,pass8748,Jakarta
8749,user8749,pass8749,Bandung
8750,user8750,pass8750,Bengkulu
8751,user8751,pass8751,Kupang
8752,user8752,pass8752,Surabaya
8753,user8753,pass8753,Yogyakarta
8754,user8754,pass8754,Banjarmasin
8755,user8755,pass8755,Padang
8756,user8756,pass8756,Surabaya
8757,user8757,pass8757,Yogyakarta
8758,user8758,pass8758,Wanggar
8759,user8759,pass8759,Kupang
8760,user8760,pass8760,Bandar Lampung
8761,user8761,pass8761,Yogyakarta
8762,user8762,pass8762,Denpasar
8763,user8763,pass8763,Samarinda
8764,user8764,pass8764,Pangkal Pinang
8765,user8765,pass8765,Kupang
8766,user8766,pass8766,Pontianak
8767,user8767,pass8767,Tanjung Pinang
8768,user8768,pass8768,Medan
8769,user8769,pass8769,Medan
8770,user8770,pass8770,Serang
8771,user8771,pass8771,Ambon
8772,user8772,pass8772,Samarinda
8773,user8773,pass8773,Mamuju
8774,user8774,pass8774,Manado
8775,user8775,pass8775,Padang
8776,user8776,pass8776,Mamuju
8777,user8777,pass8777,Pontianak
8778,user8778,pass8778,Palangkaraya
8779,user8779,pass8779,Surabaya
8780,user8780,pass8780,Pontianak
8781,user8781,pass8781,Tanjung Selor
8782,user8782,pass8782,Wanggar
8783,user8783,pass8783,Manado
8784,user8784,pass8784,Denpasar
8785,user8785,pass8785,Ambon
8786,user8786,pass8786,Denpasar
8787,user8787,pass8787,Bandar Lampung
8788,user8788,pass8788,Serang
8789,user8789,pass8789,Serang
8790,user8790,pass8790,Pontianak
8791,user8791,pass8791,Makassar
8792,user8792,pass8792,Yogyakarta
8793,user8793,pass8793,Manokwari
8794,user8794,pass8794,Sofifi
8795,user8795,pass8795,Padang
8796,user8796,pass8796,Bandar Lampung
8797,user8797,pass8797,Jakarta
8798,user8798,pass8798,Bandung
8799,user8799,pass8799,Medan
8800,user8800,pass8800,Mataram
8801,user8801,pass8801,Kupang
8802,user8802,pass8802,Sorong
8803,user8803,pass8803,Kendari
8804,user8804,pass8804,Mamuju
8805,user8805,pass8805,Banda Aceh
8806,user8806,pass8806,Palangkaraya
8807,user8807,pass8807,Bengkulu
8808,user8808,pass8808,Mataram
8809,user8809,pass8809,Kupang
8810,user8810,pass8810,Mataram
8811,user8811,pass8811,Jambi
8812,user8812,pass8812,Tanjung Selor
8813,user8813,pass8813,Wanggar
8814,user8814,pass8814,Palangkaraya
8815,user8815,pass8815,Medan
8816,user8816,pass8816,Mamuju
8817,user8817,pass8817,Manado
8818,user8818,pass8818,Pekanbaru
8819,user8819,pass8819,Kendari
8820,user8820,pass8820,Sofifi
8821,user8821,pass8821,Ambon
8822,user8822,pass8822,Surabaya
8823,user8823,pass8823,Samarinda
8824,user8824,pass8824,Manokwari
8825,user8825,pass8825,Semarang
8826,user8826,pass8826,Padang
8827,user8827,pass8827,Palangkaraya
8828,user8828,pass8828,Gorontalo
8829,user8829,pass8829,Tanjung Selor
8830,user8830,pass8830,Bandar Lampung
8831,user8831,pass8831,Yogyakarta
8832,user8832,pass8832,Sofifi
8833,user8833,pass8833,Wanggar
8834,user8834,pass8834,Padang
8835,user8835,pass8835,Bandar Lampung
8836,user8836,pass8836,Jakarta
8837,user8837,pass8837,Jambi
8838,user8838,pass8838,Bandar Lampung
8839,user8839,pass8839,Gorontalo
8840,user8840,pass8840,Salor
8841,user8841,pass8841,Salor
8842,user8842,pass8842,Denpasar
8843,user8843,pass8843,Semarang
8844,user8844,pass8844,Manokwari
8845,user8845,pass8845,Yogyakarta
8846,user8846,pass8846,Samarinda
8847,user8847,pass8847,Salor
8848,user8848,pass8848,Tanjung Pinang
8849,user8849,pass8849,Walesi
8850,user8850,pass8850,Serang
8851,user8851,pass8851,Tanjung Pinang
8852,user8852,pass8852,Semarang
8853,user8853,pass8853,Salor
8854,user8854,pass8854,Kendari
8855,user8855,pass8855,Semarang
8856,user8856,pass8856,Padang
8857,user8857,pass8857,Pekanbaru
8858,user8858,pass8858,Bengkulu
8859,user8859,pass8859,Bandung
8860,user8860,pass8860,Pekanbaru
8861,user8861,pass8861,Denpasar
8862,user8862,pass8862,Wanggar
8863,user8863,pass8863,Serang
8864,user8864,pass8864,Sofifi
8865,user8865,pass8865,Jayapura
8866,user8866,pass8866,Jambi
8867,user8867,pass8867,Pangkal Pinang
8868,user8868,pass8868,Wanggar
8869,user8869,pass8869,Denpasar
8870,user8870,pass8870,Tanjung Selor
8871,user8871,pass8871,Bandar Lampung
8872,user8872,pass8872,Padang
8873,user8873,pass8873,Tanjung Selor
8874,user8874,pass8874,Palangkaraya
8875,user8875,pass8875,Surabaya
8876,user8876,pass8876,Medan
8877,user8877,pass8877,Padang
8878,user8878,pass8878,Jambi
8879,user8879,pass8879,Sofifi
8880,user8880,pass8880,Kendari
8881,user8881,pass8881,Surabaya
8882,user8882,pass8882,Makassar
8883,user8883,pass8883,Ambon
8884,user8884,pass8884,Denpasar
8885,user8885,pass8885,Surabaya
8886,user8886,pass8886,Ambon
8887,user8887,pass8887,Wanggar
8888,user8888,pass8888,Bandung
8889,user8889,pass8889,Palembang
8890,user8890,pass8890,Jakarta
8891,user8891,pass8891,Tanjung Selor
8892,user8892,pass8892,Bandar Lampung
8893,user8893,pass8893,Tanjung Selor
8894,user8894,pass8894,Banda Aceh
8895,user8895,pass8895,Walesi
8896,user8896,pass8896,Palembang
8897,user8897,pass8897,Tanjung Selor
8898,user8898,pass8898,Medan
8899,user8899,pass8899,Yogyakarta
8900,user8900,pass8900,Pekanbaru
8901,user8901,pass8901,Surabaya
8902,user8902,pass8902,Pekanbaru
8903,user8903,pass8903,Tanjung Pinang
8904,user8904,pass8904,Ambon
8905,user8905,pass8905,Banda Aceh
8906,user8906,pass8906,Banda Aceh
8907,user8907,pass8907,Bengkulu
8908,user8908,pass8908,Serang
8909,user8909,pass8909,Pekanbaru
8910,user8910,pass8910,Bengkulu
8911,user8911,pass8911,Banda Aceh
8912,user8912,pass8912,Tanjung Pinang
8913,user8913,pass8913,Padang
8914,user8914,pass8914,Banda Aceh
8915,user8915,pass8915,Yogyakarta
8916,user8916,pass8916,Bandung
8917,user8917,pass8917,Jakarta
8918,user8918,pass8918,Wanggar
8919,user8919,pass8919,Palembang
8920,user8920,pass8920,Bandung
8921,user8921,pass8921,Jayapura
8922,user8922,pass8922,Denpasar
8923,user8923,pass8923,Yogyakarta
8924,user8924,pass8924,Mataram
8925,user8925,pass8925,Palu
8926,user8926,pass8926,Manado
8927,user8927,pass8927,Semarang
8928,user8928,pass8928,Pangkal Pinang
8929,user8929,pass8929,Pontianak
8930,user8930,pass8930,Kendari
8931,user8931,pass8931,Walesi
8932,user8932,pass8932,Salor
8933,user8933,pass8933,Tanjung Pinang
8934,user8934,pass8934,Manokwari
8935,user8935,pass8935,Surabaya
8936,user8936,pass8936,Tanjung Selor
8937,user8937,pass8937,Walesi
8938,user8938,pass8938,Bengkulu
8939,user8939,pass8939,Sofifi
8940,user8940,pass8940,Medan
8941,user8941,pass8941,Makassar
8942,user8942,pass8942,Wanggar
8943,user8943,pass8943,Bengkulu
8944,user8944,pass8944,Palangkaraya
8945,user8945,pass8945,Bengkulu
8946,user8946,pass8946,Walesi
8947,user8947,pass8947,Tanjung Selor
8948,user8948,pass8948,Banda Aceh
8949,user8949,pass8949,Sofifi
8950,user8950,pass8950,Semarang
8951,user8951,pass8951,Salor
8952,user8952,pass8952,Tanjung Pinang
8953,user8953,pass8953,Tanjung Selor
8954,user8954,pass8954,Banda Aceh
8955,user8955,pass8955,Sorong
8956,user8956,pass8956,Bengkulu
8957,user8957,pass8957,Serang
8958,user8958,pass8958,Palangkaraya
8959,user8959,pass8959,Wanggar
8960,user8960,pass8960,Walesi
8961,user8961,pass8961,Bandung
8962,user8962,pass8962,Pontianak
8963,user8963,pass8963,Ambon
8964,user8964,pass8964,Samarinda
8965,user8965,pass8965,Mamuju
8966,user8966,pass8966,Padang
8967,user8967,pass8967,Mataram
8968,user8968,pass8968,Ambon
8969,user8969,pass8969,Surabaya
8970,user8970,pass8970,Banda Aceh
8971,user8971,pass8971,Walesi
8972,user8972,pass8972,Palembang
8973,user8973,pass8973,Palembang
8974,user8974,pass8974,Yogyakarta
8975,user8975,pass8975,Makassar
8976,user8976,pass8976,Palu
8977,user8977,pass8977,Bengkulu
8978,user8978,pass8978,Mataram
8979,user8979,pass8979,Manokwari
8980,user8980,pass8980,Serang
8981,user8981,pass8981,Wanggar
8982,user8982,pass8982,Serang
8983,user8983,pass8983,Bengkulu
8984,user8984,pass8984,Sorong
8985,user8985,pass8985,Bengkulu
8986,user8986,pass8986,Palembang
8987,user8987,pass8987,Sorong
8988,user8988,pass8988,Surabaya
8989,user8989,pass8989,Bandung
8990,user8990,pass8990,Tanjung Selor
8991,user8991,pass8991,Bengkulu
8992,user8992,pass8992,Samarinda
8993,user8993,pass8993,Sorong
8994,user8994,pass8994,Tanjung Selor
8995,user8995,pass8995,Tanjung Pinang
8996,user8996,pass8996,Semarang
8997,user8997,pass8997,Serang
8998,user8998,pass8998,Walesi
8999,user8999,pass8999,Tanjung Selor
9000,user9000,pass9000,Pangkal Pinang
9001,user9001,pass9001,Makassar
9002,user9002,pass9002,Tanjung Pinang
9003,user9003,pass9003,Banda Aceh
9004,user9004,pass9004,Banda Aceh
9005,user9005,pass9005,Manado
9006,user9006,pass9006,Semarang
9007,user9007,pass9007,Gorontalo
9008,user9008,pass9008,Palembang
9009,user9009,pass9009,Bandar Lampung
9010,user9010,pass9010,Yogyakarta
9011,user9011,pass9011,Palangkaraya
9012,user9012,pass9012,Palu
9013,user9013,pass9013,Mataram
9014,user9014,pass9014,Jayapura
9015,user9015,pass9015,Bandar Lampung
9016,user9016,pass9016,Palangkaraya
9017,user9017,pass9017,Yogyakarta
9018,user9018,pass9018,Salor
9019,user9019,pass9019,Denpasar
9020,user9020,pass9020,Manado
9021,user9021,pass9021,Manado
9022,user9022,pass9022,Palu
9023,user9023,pass9023,Tanjung Pinang
9024,user9024,pass9024,Kupang
9025,user9025,pass9025,Gorontalo
9026,user9026,pass9026,Samarinda
9027,user9027,pass9027,Yogyakarta
9028,user9028,pass9028,Sofifi
9029,user9029,pass9029,Kupang
9030,user9030,pass9030,Medan
9031,user9031,pass9031,Sofifi
9032,user9032,pass9032,Tanjung Pinang
9033,user9033,pass9033,Palangkaraya
9034,user9034,pass9034,Palembang
9035,user9035,pass9035,Banjarmasin
9036,user9036,pass9036,Bandung
9037,user9037,pass9037,Manokwari
9038,user9038,pass9038,Pekanbaru
9039,user9039,pass9039,Jambi
9040,user9040,pass9040,Semarang
9041,user9041,pass9041,Pangkal Pinang
9042,user9042,pass9042,Tanjung Selor
9043,user9043,pass9043,Serang
9044,user9044,pass9044,Serang
9045,user9045,pass9045,Bandung
9046,user9046,pass9046,Sorong
9047,user9047,pass9047,Samarinda
9048,user9048,pass9048,Samarinda
9049,user9049,pass9049,Tanjung Selor
9050,user9050,pass9050,Jayapura
9051,user9051,pass9051,Makassar
9052,user9052,pass9052,Tanjung Selor
9053,user9053,pass9053,Mamuju
9054,user9054,pass9054,Bengkulu
9055,user9055,pass9055,Bengkulu
9056,user9056,pass9056,Sofifi
9057,user9057,pass9057,Kendari
9058,user9058,pass9058,Jambi
9059,user9059,pass9059,Mataram
9060,user9060,pass9060,Banjarmasin
9061,user9061,pass9061,Sofifi
9062,user9062,pass9062,Mamuju
9063,user9063,pass9063,Jayapura
9064,user9064,pass9064,Banjarmasin
9065,user9065,pass9065,Bandung
9066,user9066,pass9066,Pangkal Pinang
9067,user9067,pass9067,Ambon
9068,user9068,pass9068,Jayapura
9069,user9069,pass9069,Jambi
9070,user9070,pass9070,Jambi
9071,user9071,pass9071,Padang
9072,user9072,pass9072,Makassar
9073,user9073,pass9073,Gorontalo
9074,user9074,pass9074,Jambi
9075,user9075,pass9075,Tanjung Selor
9076,user9076,pass9076,Jakarta
9077,user9077,pass9077,Kupang
9078,user9078,pass9078,Bengkulu
9079,user9079,pass9079,Salor
9080,user9080,pass9080,Sorong
9081,user9081,pass9081,Palu
9082,user9082,pass9082,Yogyakarta
9083,user9083,pass9083,Samarinda
9084,user9084,pass9084,Salor
9085,user9085,pass9085,Tanjung Selor
9086,user9086,pass9086,Bengkulu
9087,user9087,pass9087,Manokwari
9088,user9088,pass9088,Kupang
9089,user9089,pass9089,Makassar
9090,user9090,pass9090,Wanggar
9091,user9091,pass9091,Mamuju
9092,user9092,pass9092,Bandar Lampung
9093,user9093,pass9093,Samarinda
9094,user9094,pass9094,Pekanbaru
9095,user9095,pass9095,Yogyakarta
9096,user9096,pass9096,Palangkaraya
9097,user9097,pass9097,Bengkulu
9098,user9098,pass9098,Walesi
9099,user9099,pass9099,Salor
9100,user9100,pass9100,Tanjung Pinang
9101,user9101,pass9101,Medan
9102,user9102,pass9102,Manado
9103,user9103,pass9103,Sorong
9104,user9104,pass9104,Banda Aceh
9105,user9105,pass9105,Ambon
9106,user9106,pass9106,Pangkal Pinang
